date,nav,running_max,drawdown
2018-05-02,62.4199,69.0661,-0.09622955400695865
2018-05-03,61.9566,69.0661,-0.10293762062719636
2018-05-04,61.5548,69.0661,-0.10875523592616354
2018-05-07,62.362,69.0661,-0.09706788134844746
2018-05-08,62.3405,69.0661,-0.0973791773388103
2018-05-09,62.7255,69.0661,-0.09180480727882434
2018-05-10,62.18,69.0661,-0.09970303810407721
2018-05-11,62.0221,69.0661,-0.10198925377283508
2018-05-14,61.1396,69.0661,-0.11476686826098481
2018-05-15,61.1301,69.0661,-0.11490441765207537
2018-05-16,60.6782,69.0661,-0.12144742500300454
2018-05-17,61.0749,69.0661,-0.1157036520087279
2018-05-18,60.8312,69.0661,-0.11923215586228264
2018-05-21,59.7326,69.0661,-0.13513865702566108
2018-05-22,59.7925,69.0661,-0.13427137191762684
2018-05-23,59.3398,69.0661,-0.14082596237517409
2018-05-24,59.2931,69.0661,-0.1415021262240086
2018-05-25,59.255,69.0661,-0.1420537716766982
2018-05-28,59.7938,69.0661,-0.13425254936937236
2018-05-29,59.4956,69.0661,-0.13857015236128867
2018-05-30,59.6359,69.0661,-0.13653876503813023
2018-05-31,58.995,69.0661,-0.1458182813275979
2018-06-01,57.8765,69.0661,-0.16201291226810266
2018-06-04,56.5065,69.0661,-0.18184898235168923
2018-06-05,55.1442,69.0661,-0.2015735650340762
2018-06-06,55.91,69.0661,-0.1904856362238494
2018-06-07,57.0031,69.0661,-0.17465876891847087
2018-06-08,57.0448,69.0661,-0.17405499948599967
2018-06-11,57.3946,69.0661,-0.16899028611721245
2018-06-12,57.4404,69.0661,-0.16832715326332326
2018-06-13,57.2522,69.0661,-0.17105207909524356
2018-06-14,57.4387,69.0661,-0.16835176736488677
2018-06-15,57.0672,69.0661,-0.1737306725006914
2018-06-18,56.868,69.0661,-0.17661486604861143
2018-06-19,56.0586,69.0661,-0.18833407416952752
2018-06-20,55.9644,69.0661,-0.18969798497381507
2018-06-21,55.5814,69.0661,-0.1952433972672556
2018-06-22,55.5548,69.0661,-0.1956285355623092
2018-06-25,55.0055,69.0661,-0.20358178614399836
2018-06-26,54.6316,69.0661,-0.20899544059965747
2018-06-27,53.7015,69.0661,-0.22246224993158725
2018-06-28,53.2372,69.0661,-0.22918479543509773
2018-06-29,54.0638,69.0661,-0.21721655052189137
2018-07-02,53.9029,69.0661,-0.21954620284046733
2018-07-03,53.973,69.0661,-0.21853123312305178
2018-07-04,54.162,69.0661,-0.21579472418451318
2018-07-05,53.9747,69.0661,-0.21850661902148816
2018-07-06,54.1996,69.0661,-0.21525031817346008
2018-07-09,54.8668,69.0661,-0.20559000725392063
2018-07-10,54.9768,69.0661,-0.20399733009392462
2018-07-11,55.0134,69.0661,-0.20346740296614418
2018-07-12,54.9257,69.0661,-0.20473720102915915
2018-07-13,54.7351,69.0661,-0.20749687618093393
2018-07-16,53.8182,69.0661,-0.22077256425366432
2018-07-17,53.9208,69.0661,-0.2192870308298862
2018-07-18,53.3584,69.0661,-0.22742995478244754
2018-07-19,53.0648,69.0661,-0.2316809549113097
2018-07-20,53.1279,69.0661,-0.23076733737680288
2018-07-23,53.4957,69.0661,-0.2254420041091072
2018-07-24,54.2935,69.0661,-0.21389075103415423
2018-07-25,54.3981,69.0661,-0.2123762598438308
2018-07-26,54.6171,69.0661,-0.20920538440711156
2018-07-27,55.8532,69.0661,-0.1913080367937382
2018-07-30,56.2737,69.0661,-0.1852196663775717
2018-07-31,56.6181,69.0661,-0.18023313897845694
2018-08-01,57.0216,69.0661,-0.17439090957792613
2018-08-02,57.2162,69.0661,-0.1715733188930605
2018-08-03,57.7594,69.0661,-0.16370838949933475
2018-08-06,58.7914,69.0661,-0.1487661819619177
2018-08-07,58.9834,69.0661,-0.145986236373561
2018-08-08,59.0029,69.0661,-0.1457038981497436
2018-08-09,58.7543,69.0661,-0.14930334853133453
2018-08-10,58.6551,69.0661,-0.1507396537519855
2018-08-13,58.2451,69.0661,-0.15667599589378878
2018-08-14,58.0781,69.0661,-0.15909396940032816
2018-08-16,58.388,69.0661,-0.15460696347412128
2018-08-17,58.7555,69.0661,-0.1492859738714073
2018-08-20,58.7597,69.0661,-0.14922516256166196
2018-08-21,58.8857,69.0661,-0.14740082326930293
2018-08-23,59.031,69.0661,-0.14529704152978096
2018-08-24,58.8617,69.0661,-0.14774831646784758
2018-08-27,59.3442,69.0661,-0.14076225528877417
2018-08-28,59.5545,69.0661,-0.1377173461365273
2018-08-29,59.4907,69.0661,-0.13864109888932497
2018-08-30,59.5719,69.0661,-0.13746541356758246
2018-08-31,60.1287,69.0661,-0.12940357136134806
2018-09-03,59.8974,69.0661,-0.1327525370623216
2018-09-04,58.889,69.0661,-0.14735304295450302
2018-09-05,58.6949,69.0661,-0.1501633941977324
2018-09-06,59.2383,69.0661,-0.14229556902735208
2018-09-07,59.3814,69.0661,-0.14022364083103012
2018-09-10,58.943,69.0661,-0.14657118325777785
2018-09-11,58.317,69.0661,-0.15563496418648226
2018-09-12,58.2059,69.0661,-0.15724356811807827
2018-09-14,58.7983,69.0661,-0.1486662776673362
2018-09-17,58.5504,69.0661,-0.15225559283063617
2018-09-18,58.0036,69.0661,-0.16017264620414362
2018-09-19,57.5821,69.0661,-0.1662754955035829
2018-09-21,56.4467,69.0661,-0.18271481957139613
2018-09-24,55.2821,69.0661,-0.199576927030772
2018-09-25,54.8274,69.0661,-0.2061604752548647
2018-09-26,55.1202,69.0661,-0.20192105823262074
2018-09-27,54.4466,69.0661,-0.21167403400510532
2018-09-28,53.3171,69.0661,-0.2280279326616097
2018-10-01,52.883,69.0661,-0.23431321589028486
2018-10-03,52.9192,69.0661,-0.23378908031581347
2018-10-04,51.9575,69.0661,-0.24771342235916027
2018-10-05,51.0967,69.0661,-0.2601768450802927
2018-10-08,50.3191,69.0661,-0.2714356247131372
2018-10-09,49.9984,69.0661,-0.2760790025786892
2018-10-10,51.6901,69.0661,-0.25158507574627786
2018-10-11,51.0028,69.0661,-0.26153641221959834
2018-10-12,51.7944,69.0661,-0.25007492822093624
2018-10-15,52.1697,69.0661,-0.24464100332869532
2018-10-16,52.7174,69.0661,-0.23671091896024254
2018-10-17,51.9801,69.0661,-0.24738619959719754
2018-10-19,51.425,69.0661,-0.2554234277018683
2018-10-22,50.7772,69.0661,-0.2648028482859175
2018-10-23,50.1667,69.0661,-0.27364220652389526
2018-10-24,50.3952,69.0661,-0.27033378169608535
2018-10-25,50.251,69.0661,-0.2724216366640074
2018-10-26,50.3325,69.0661,-0.2712416076772831
2018-10-29,50.9297,69.0661,-0.2625948185868321
2018-10-30,51.4475,69.0661,-0.2550976528282327
2018-10-31,51.8851,69.0661,-0.24876169350810318
2018-11-01,52.0587,69.0661,-0.24624815937196398
2018-11-02,52.5668,69.0661,-0.23889143878110974
2018-11-05,52.4327,69.0661,-0.24083305702797764
2018-11-06,52.3747,69.0661,-0.24167283225779368
2018-11-09,53.0344,69.0661,-0.23212111296279947
2018-11-12,52.6627,69.0661,-0.23750291387525868
2018-11-13,52.6014,69.0661,-0.23839046941987463
2018-11-14,52.847,69.0661,-0.23483445568810168
2018-11-15,52.6406,69.0661,-0.23782289719558514
2018-11-16,52.5647,69.0661,-0.2389218444359824
2018-11-19,53.029,69.0661,-0.23219929893247193
2018-11-20,52.7118,69.0661,-0.23679200070656958
2018-11-21,52.6805,69.0661,-0.2372451897530048
2018-11-22,52.5867,69.0661,-0.2386033090039832
2018-11-26,52.3692,69.0661,-0.24175246611579349
2018-11-27,52.3787,69.0661,-0.24161491672470292
2018-11-28,52.4448,69.0661,-0.24065786254037802
2018-11-29,52.4969,69.0661,-0.23990351272187094
2018-11-30,52.7422,69.0661,-0.2363518426550798
2018-12-03,52.7747,69.0661,-0.23588127894871724
2018-12-04,52.9458,69.0661,-0.23340394202075987
2018-12-05,52.5267,69.0661,-0.23947204200034466
2018-12-06,51.9051,69.0661,-0.2484721158426494
2018-12-07,52.0078,69.0661,-0.24698513453054394
2018-12-10,51.301,69.0661,-0.2572188092276819
2018-12-11,51.6933,69.0661,-0.2515387433198053
2018-12-12,52.6722,69.0661,-0.23736536448416823
2018-12-13,53.0474,69.0661,-0.23193288748025442
2018-12-14,53.0898,69.0661,-0.23131898282949248
2018-12-17,53.2949,69.0661,-0.2283493638702635
2018-12-18,53.4937,69.0661,-0.22547096187565252
2018-12-19,54.0589,69.0661,-0.21728749704992756
2018-12-20,54.1591,69.0661,-0.21583671294600393
2018-12-21,53.5026,69.0661,-0.22534209981452558
2018-12-24,52.8045,69.0661,-0.2354498082271912
2018-12-26,52.817,69.0661,-0.23526882218628253
2018-12-27,53.0365,69.0661,-0.2320907073079269
2018-12-28,53.5178,69.0661,-0.22512202078878063
2018-12-31,53.8265,69.0661,-0.22065238952250088
2019-01-01,53.818,69.0661,-0.2207754600303189
2019-01-02,53.7148,69.0661,-0.22226968078406062
2019-01-03,53.5067,69.0661,-0.22528273639310747
2019-01-04,53.3289,69.0661,-0.227857081838992
2019-01-07,53.4187,69.0661,-0.22655687812110437
2019-01-08,53.2516,69.0661,-0.22897629951597098
2019-01-09,53.2998,69.0661,-0.2282784173422273
2019-01-10,53.2423,69.0661,-0.22911095313040697
2019-01-11,53.1862,69.0661,-0.22992321848200503
2019-01-14,53.1547,69.0661,-0.23037930330509482
2019-01-15,53.2756,69.0661,-0.22862880631742644
2019-01-16,53.2055,69.0661,-0.22964377603484198
2019-01-17,53.1674,69.0661,-0.23019542148753158
2019-01-18,53.071,69.0661,-0.23159118583501903
2019-01-21,52.858,69.0661,-0.23467518797210218
2019-01-22,52.5351,69.0661,-0.2393504193808541
2019-01-23,52.2713,69.0661,-0.24316994878818998
2019-01-24,52.2905,69.0661,-0.24289195422935428
2019-01-25,51.8002,69.0661,-0.24999095069795463
2019-01-28,51.0862,69.0661,-0.26032887335465604
2019-01-29,51.0547,69.0661,-0.26078495817774583
2019-01-30,51.0055,69.0661,-0.26149731923476216
2019-01-31,51.3507,69.0661,-0.2564992087290292
2019-02-01,51.2972,69.0661,-0.2572738289841182
2019-02-04,51.0358,69.0661,-0.2610586090715996
2019-02-05,50.7151,69.0661,-0.2657019869371515
2019-02-06,50.5395,69.0661,-0.26824447883983615
2019-02-07,50.8924,69.0661,-0.2631348809329035
2019-02-08,50.5532,69.0661,-0.26804611813900026
2019-02-11,50.1417,69.0661,-0.2740041786057126
2019-02-12,49.9865,69.0661,-0.27625130128963415
2019-02-13,49.9159,69.0661,-0.2772735104486862
2019-02-14,50.0246,69.0661,-0.27569965583694467
2019-02-15,49.8363,69.0661,-0.2784260295571923
2019-02-18,49.7231,69.0661,-0.280065039143661
2019-02-19,50.1932,69.0661,-0.273258516117169
2019-02-20,50.5134,69.0661,-0.26862237769325337
2019-02-21,50.8863,69.0661,-0.2632232021208669
2019-02-22,51.1164,69.0661,-0.25989161107982073
2019-02-25,51.1544,69.0661,-0.25934141351545836
2019-02-26,50.9392,69.0661,-0.2624572691957415
2019-02-27,50.6695,69.0661,-0.26636222401438625
2019-02-28,50.7717,69.0661,-0.2648824821439172
2019-03-01,51.4418,69.0661,-0.2551801824628871
2019-03-05,52.7007,69.0661,-0.23695271631089643
2019-03-06,53.2436,69.0661,-0.2290921305821525
2019-03-07,53.7052,69.0661,-0.22240867806347842
2019-03-08,53.9401,69.0661,-0.21900758838272327
2019-03-11,54.7406,69.0661,-0.20741724232293413
2019-03-12,55.2773,69.0661,-0.19964642567048096
2019-03-13,55.1959,69.0661,-0.20082500676887793
2019-03-14,55.0181,69.0661,-0.20339935221476246
2019-03-15,54.8323,69.0661,-0.2060895287268285
2019-03-18,54.8356,69.0661,-0.2060417484120286
2019-03-19,55.1238,69.0661,-0.20186893425283903
2019-03-20,54.7637,69.0661,-0.207082780119335
2019-03-22,54.6498,69.0661,-0.20873192492409454
2019-03-25,54.0256,69.0661,-0.2177696438629082
2019-03-26,54.4065,69.0661,-0.21225463722434024
2019-03-27,54.46,69.0661,-0.21148001696925123
2019-03-28,54.7581,69.0661,-0.20716386186566216
2019-03-29,55.663,69.0661,-0.19406192039220416
2019-04-01,56.1772,69.0661,-0.18661687861338638
2019-04-02,56.0011,69.0661,-0.1891666099577073
2019-04-03,55.6601,69.0661,-0.1941039091536949
2019-04-04,55.6447,69.0661,-0.19432688395609432
2019-04-05,56.0191,69.0661,-0.18890599005879882
2019-04-08,55.8828,69.0661,-0.1908794618488665
2019-04-09,55.6612,69.0661,-0.1940879823820949
2019-04-10,55.6388,69.0661,-0.19441230936740317
2019-04-11,55.7987,69.0661,-0.19209713593209998
2019-04-12,55.9226,69.0661,-0.1903032022946135
2019-04-15,56.1536,69.0661,-0.1869585802586219
2019-04-16,56.1267,69.0661,-0.1873480622186573
2019-04-18,55.7232,69.0661,-0.1931902916191881
2019-04-22,54.9458,69.0661,-0.20444617547537802
2019-04-23,55.0555,69.0661,-0.20285784198036383
2019-04-24,55.2723,69.0661,-0.19971882008684438
2019-04-25,55.3592,69.0661,-0.1984606051304475
2019-04-26,55.3187,69.0661,-0.19904699990299157
2019-04-30,55.083,69.0661,-0.2024596726903648
2019-05-02,55.0024,69.0661,-0.20362667068214368
2019-05-03,54.897,69.0661,-0.2051527449790853
2019-05-06,54.4976,69.0661,-0.21093561095819813
2019-05-07,54.3424,69.0661,-0.2131827336421197
2019-05-08,53.8583,69.0661,-0.2201919610344294
2019-05-09,53.7084,69.0661,-0.22236234563700585
2019-05-10,53.706,69.0661,-0.22239709495686022
2019-05-13,52.8389,69.0661,-0.23495173464261054
2019-05-14,53.1004,69.0661,-0.2311655066668019
2019-05-15,53.0303,69.0661,-0.23218047638421757
2019-05-16,52.9338,69.0661,-0.23357768862003225
2019-05-17,53.073,69.0661,-0.2315622280684736
2019-05-20,54.4867,69.0661,-0.2110934307858704
2019-05-21,54.0838,69.0661,-0.2169269728564377
2019-05-22,54.0958,69.0661,-0.2167532262571653
2019-05-23,53.9873,69.0661,-0.21832418509225227
2019-05-24,54.9948,69.0661,-0.20373671019501616
2019-05-27,55.9036,69.0661,-0.19057830107679463
2019-05-28,56.5415,69.0661,-0.18134222143714507
2019-05-29,56.3573,69.0661,-0.18400923173597472
2019-05-30,56.1882,69.0661,-0.18645761089738677
2019-05-31,56.4804,69.0661,-0.18222688120510644
2019-06-03,56.7417,69.0661,-0.17844354900595227
2019-06-04,56.7067,69.0661,-0.17895030992049654
2019-06-06,56.1253,69.0661,-0.187368332655239
2019-06-07,56.094,69.0661,-0.1878215217016742
2019-06-10,55.7431,69.0661,-0.19290216184206155
2019-06-11,55.677,69.0661,-0.19385921602638634
2019-06-12,55.6663,69.0661,-0.19401414007740414
2019-06-13,55.3583,69.0661,-0.19847363612539304
2019-06-14,55.2265,69.0661,-0.2003819529407337
2019-06-17,54.651,69.0661,-0.2087145502641673
2019-06-18,54.3588,69.0661,-0.21294527995644752
2019-06-19,54.0946,69.0661,-0.21677060091709255
2019-06-20,54.4507,69.0661,-0.21161467058368733
2019-06-21,54.4826,69.0661,-0.2111527942072885
2019-06-24,54.1894,69.0661,-0.2153980027828415
2019-06-25,54.4957,69.0661,-0.21096312083641622
2019-06-26,54.9657,69.0661,-0.20415804569825147
2019-06-27,55.097,69.0661,-0.2022569683245471
2019-06-28,55.224,69.0661,-0.2004181501489154
2019-07-01,55.3031,69.0661,-0.19927287048204556
2019-07-02,55.456,69.0661,-0.197059049229651
2019-07-03,55.3738,69.0661,-0.19824921343466628
2019-07-04,55.4699,69.0661,-0.19685779275216064
2019-07-05,54.8561,69.0661,-0.20574493130493843
2019-07-08,54.1644,69.0661,-0.2157599748646587
2019-07-09,54.0836,69.0661,-0.21692986863309216
2019-07-10,53.8443,69.0661,-0.2203946654002471
2019-07-11,54.0984,69.0661,-0.21671558116065637
2019-07-12,54.2785,69.0661,-0.2141079342832447
2019-07-15,54.1461,69.0661,-0.21602493842854897
2019-07-16,54.0856,69.0661,-0.21690091086654673
2019-07-17,54.319,69.0661,-0.21352153951070063
2019-07-18,54.0147,69.0661,-0.21792746369058058
2019-07-19,53.4029,69.0661,-0.22678564447681282
2019-07-22,53.024,69.0661,-0.23227169334883546
2019-07-23,53.155,69.0661,-0.2303749596401129
2019-07-24,52.7374,69.0661,-0.23642134129478865
2019-07-25,52.5207,69.0661,-0.23955891529998086
2019-07-26,52.5686,69.0661,-0.2388653767912189
2019-07-29,52.1616,69.0661,-0.24475828228320418
2019-07-30,51.466,69.0661,-0.25482979348768797
2019-07-31,51.9017,69.0661,-0.24852134404577653
2019-08-01,51.3082,69.0661,-0.2571145612681186
2019-08-02,51.0349,69.0661,-0.26107164006654504
2019-08-05,50.5861,69.0661,-0.26756976287932865
2019-08-06,51.0319,69.0661,-0.261115076716363
2019-08-07,51.1681,69.0661,-0.2591430528146226
2019-08-08,51.2595,69.0661,-0.25781968288349855
2019-08-09,51.6177,69.0661,-0.25263334689522077
2019-08-13,51.0979,69.0661,-0.26015947042036547
2019-08-14,51.7299,69.0661,-0.25100881619202475
2019-08-16,52.0211,69.0661,-0.2467925653830172
2019-08-19,51.9983,69.0661,-0.2471226839216345
2019-08-20,51.9247,69.0661,-0.24818832973050464
2019-08-21,51.522,69.0661,-0.25401897602441725
2019-08-22,51.038,69.0661,-0.2610267555283997
2019-08-23,51.3091,69.0661,-0.2571015302731732
2019-08-26,52.0341,69.0661,-0.24660433990047215
2019-08-27,52.5731,69.0661,-0.23880022181649185
2019-08-28,52.4938,69.0661,-0.23994839726001616
2019-08-29,52.0987,69.0661,-0.2456690040410564
2019-08-30,52.3752,69.0661,-0.2416655928161573
2019-09-03,51.9742,69.0661,-0.2474716250085064
2019-09-04,52.1216,69.0661,-0.24533743761411175
2019-09-05,52.2783,69.0661,-0.24306859660528102
2019-09-06,52.6455,69.0661,-0.23775195066754895
2019-09-09,52.9366,69.0661,-0.23353714774686862
2019-09-11,53.7478,69.0661,-0.22179187763606178
2019-09-12,53.6476,69.0661,-0.22324266173998542
2019-09-13,53.6012,69.0661,-0.22391448192383823
2019-09-16,53.814,69.0661,-0.22083337556340965
2019-09-17,53.1853,69.0661,-0.22993624947695046
2019-09-18,53.1334,69.0661,-0.23068770351880308
2019-09-19,52.7845,69.0661,-0.23573938589264487
2019-09-20,54.447,69.0661,-0.21166824245179616
2019-09-23,56.3502,69.0661,-0.1841120318072108
2019-09-24,56.4498,69.0661,-0.1826699350332508
2019-09-25,55.9413,69.0661,-0.1900324471774142
2019-09-26,56.3859,69.0661,-0.1835951356743758
2019-09-27,56.3843,69.0661,-0.18361830188761208
2019-09-30,56.147,69.0661,-0.1870541408882217
2019-10-01,55.6556,69.0661,-0.19416906412842194
2019-10-03,55.399,69.0661,-0.1978843455761945
2019-10-04,54.9464,69.0661,-0.2044374881454144
2019-10-07,54.8053,69.0661,-0.20648045857519104
2019-10-09,55.0566,69.0661,-0.20284191520876382
2019-10-10,54.7665,69.0661,-0.2070422392461715
2019-10-11,54.8222,69.0661,-0.20623576544788258
2019-10-14,54.9658,69.0661,-0.20415659780992412
2019-10-15,55.0504,69.0661,-0.20293168428505448
2019-10-16,54.9299,69.0661,-0.2046763897194137
2019-10-17,55.2661,69.0661,-0.19980858916313504
2019-10-18,56.3596,69.0661,-0.1839759303044476
2019-10-22,56.3394,69.0661,-0.18426840374655595
2019-10-23,56.394,69.0661,-0.18347785671986705
2019-10-24,56.4878,69.0661,-0.18211973746888854
2019-10-25,56.3768,69.0661,-0.1837268935121572
2019-10-29,57.0785,69.0661,-0.1735670611197101
2019-10-30,57.1831,69.0661,-0.17205256992938656
2019-10-31,57.6615,69.0661,-0.16512587217173125
2019-11-01,57.9809,69.0661,-0.1605013168544337
2019-11-04,58.5157,69.0661,-0.15275801008019863
2019-11-05,58.0708,69.0661,-0.15919966524821882
2019-11-06,57.7536,69.0661,-0.16379236702231637
2019-11-07,57.9074,69.0661,-0.1615655147749765
2019-11-08,57.4537,69.0661,-0.1681345841157964
2019-11-11,57.692,69.0661,-0.16468426623191412
2019-11-13,57.9023,69.0661,-0.16163935707966726
2019-11-14,57.8273,69.0661,-0.162725273325119
2019-11-15,57.71,69.0661,-0.16442364633300566
2019-11-18,57.7894,69.0661,-0.163274023001154
2019-11-19,57.8266,69.0661,-0.16273540854340995
2019-11-20,57.8357,69.0661,-0.16260365070562843
2019-11-21,58.0232,69.0661,-0.15988886009199887
2019-11-22,58.0555,69.0661,-0.1594211921622909
2019-11-25,58.2373,69.0661,-0.15678893118331583
2019-11-26,57.9258,69.0661,-0.16129910332275899
2019-11-27,57.825,69.0661,-0.16275857475664623
2019-11-28,57.7441,69.0661,-0.16392991641340693
2019-11-29,57.9839,69.0661,-0.1604578802046157
2019-12-02,58.0533,69.0661,-0.1594530457054909
2019-12-03,57.9542,69.0661,-0.16088790303781453
2019-12-04,58.3397,69.0661,-0.15530629353619219
2019-12-05,58.2459,69.0661,-0.1566644127871707
2019-12-06,57.6323,69.0661,-0.1655486555632938
2019-12-09,57.3044,69.0661,-0.17029628138840913
2019-12-10,56.8176,69.0661,-0.1773446017655551
2019-12-11,56.6208,69.0661,-0.18019404599362066
2019-12-12,56.7141,69.0661,-0.17884316618427853
2019-12-13,57.2957,69.0661,-0.1704222476728816
2019-12-16,56.9909,69.0661,-0.17483541129439772
2019-12-17,57.3155,69.0661,-0.1701355657840823
2019-12-18,57.1274,69.0661,-0.17285904372767547
2019-12-19,57.3051,69.0661,-0.17028614617011817
2019-12-20,57.6649,69.0661,-0.165076643968604
2019-12-23,57.5756,69.0661,-0.16636960824485536
2019-12-24,57.4196,69.0661,-0.16862831403539513
2019-12-26,57.4846,69.0661,-0.16768718662267024
2019-12-27,57.7682,69.0661,-0.16358097532653504
2019-12-30,57.7981,69.0661,-0.16314805671668164
2019-12-31,57.8093,69.0661,-0.16298589322402746
2020-01-01,57.886,69.0661,-0.1618753628770121
2020-01-02,58.3988,69.0661,-0.15445059153477614
2020-01-03,58.6872,69.0661,-0.1502748815989321
2020-01-06,57.7329,69.0661,-0.16409207990606112
2020-01-07,58.2107,69.0661,-0.15717406947836932
2020-01-08,57.9868,69.0661,-0.16041589144312485
2020-01-09,58.6407,69.0661,-0.15094814967111225
2020-01-10,58.9076,69.0661,-0.14708373572563105
2020-01-13,59.1726,69.0661,-0.14324683165836793
2020-01-14,59.2895,69.0661,-0.14155425020379042
2020-01-15,59.6795,69.0661,-0.13590748572744094
2020-01-16,60.2189,69.0661,-0.12809757609015138
2020-01-17,60.8952,69.0661,-0.11830550733283052
2020-01-20,60.9709,69.0661,-0.11720945586908782
2020-01-21,60.7275,69.0661,-0.12073361605766075
2020-01-22,60.8469,69.0661,-0.11900483739490153
2020-01-23,61.1488,69.0661,-0.11463366253487606
2020-01-24,61.8393,69.0661,-0.10463599363508291
2020-01-27,61.9656,69.0661,-0.10280731067774207
2020-01-28,62.0886,69.0661,-0.10102640803520113
2020-01-29,62.1324,69.0661,-0.10039223294785726
2020-01-30,61.8134,69.0661,-0.10501099671184566
2020-01-31,61.7543,69.0661,-0.10586669871326171
2020-02-03,60.8872,69.0661,-0.11842133839901203
2020-02-04,61.7883,69.0661,-0.10537441668199021
2020-02-05,62.0606,69.0661,-0.10143181676683644
2020-02-06,62.089,69.0661,-0.10102061648189209
2020-02-07,62.3167,69.0661,-0.09772377476070038
2020-02-10,61.9086,69.0661,-0.10363260702428556
2020-02-11,62.1921,69.0661,-0.0995278436164776
2020-02-12,62.2058,69.0661,-0.0993294829156417
2020-02-13,62.2181,69.0661,-0.09915139265138762
2020-02-14,62.2419,69.0661,-0.09880679522949765
2020-02-17,62.0469,69.0661,-0.10163017746767233
2020-02-18,61.5595,69.0661,-0.10868718517478193
2020-02-19,62.26,69.0661,-0.09854472744226195
2020-02-20,62.3727,69.0661,-0.09691295729742966
2020-02-24,61.7942,69.0661,-0.10528899127068136
2020-02-25,61.6015,69.0661,-0.10807907207732892
2020-02-26,61.1649,69.0661,-0.11440055251418568
2020-02-27,61.0899,69.0661,-0.11548646875963753
2020-02-28,59.45,69.0661,-0.1392303894385234
2020-03-02,59.4357,69.0661,-0.13943743746932302
2020-03-03,59.7023,69.0661,-0.13557736718882352
2020-03-04,58.8308,69.0661,-0.14819571396097364
2020-03-05,59.2727,69.0661,-0.14179749544277154
2020-03-06,58.5236,69.0661,-0.15264362690234434
2020-03-09,56.7701,69.0661,-0.17803234872100793
2020-03-11,56.6672,69.0661,-0.17952222580976784
2020-03-12,53.1617,69.0661,-0.23027795112218585
2020-03-13,53.1576,69.0661,-0.23033731454360395
2020-03-16,50.8999,69.0661,-0.26302628930835825
2020-03-17,49.9371,69.0661,-0.27696655812330506
2020-03-18,47.0783,69.0661,-0.318358789623274
2020-03-19,45.2642,69.0661,-0.3446249317682626
2020-03-20,45.7468,69.0661,-0.33763742270086194
2020-03-23,41.311,69.0661,-0.4018628531218644
2020-03-24,41.26,69.0661,-0.4026012761687717
2020-03-25,42.2905,69.0661,-0.3876807869562636
2020-03-26,43.7048,69.0661,-0.3672033023436969
2020-03-27,44.2552,69.0661,-0.35923412499040774
2020-03-30,43.1613,69.0661,-0.37507257540240446
2020-03-31,44.2998,69.0661,-0.3585883667964458
2020-04-01,43.7773,69.0661,-0.3661535833064269
2020-04-03,43.6981,69.0661,-0.36730031086162396
2020-04-07,45.121,69.0661,-0.3466983078529119
2020-04-08,45.7678,69.0661,-0.3373333661521355
2020-04-09,46.7891,69.0661,-0.32254608266573626
2020-04-13,46.3737,69.0661,-0.328560610777212
2020-04-15,46.6621,69.0661,-0.32438490084136795
2020-04-16,47.0044,69.0661,-0.31942877909712586
2020-04-17,47.9462,69.0661,-0.3057925668309056
2020-04-20,48.8951,69.0661,-0.29205355449344905
2020-04-21,47.7874,69.0661,-0.3080918134946089
2020-04-22,48.307,69.0661,-0.30056858574611856
2020-04-23,48.6464,69.0661,-0.2956544527633673
2020-04-24,47.8799,69.0661,-0.306752516791885
2020-04-27,48.0846,69.0661,-0.30378868938596504
2020-04-28,48.4286,69.0661,-0.2988079535401593
2020-04-29,48.915,69.0661,-0.2917654247163225
2020-04-30,49.4021,69.0661,-0.2847127606741948
2020-05-04,48.0018,69.0661,-0.3049875409209438
2020-05-05,47.5152,69.0661,-0.31203296552143533
2020-05-06,47.5508,69.0661,-0.31151751727692745
2020-05-07,47.4015,69.0661,-0.3136792145495403
2020-05-08,47.0197,69.0661,-0.3192072521830537
2020-05-11,46.9345,69.0661,-0.32044085303788694
2020-05-12,46.6427,69.0661,-0.32466579117685823
2020-05-13,47.5349,69.0661,-0.31174773152096336
2020-05-14,46.8328,69.0661,-0.3219133554667196
2020-05-15,46.9331,69.0661,-0.32046112347446865
2020-05-18,45.8781,69.0661,-0.33573634532715757
2020-05-19,45.725,69.0661,-0.3379530623562066
2020-05-20,46.2563,69.0661,-0.3302604316734259
2020-05-21,46.5947,69.0661,-0.3253607775739473
2020-05-22,46.2132,69.0661,-0.3308844715424789
2020-05-26,46.4193,69.0661,-0.3279003736999774
2020-05-27,46.5354,69.0661,-0.32621937535201784
2020-05-28,47.1434,69.0661,-0.3174162143222218
2020-05-29,47.8748,69.0661,-0.30682635909657563
2020-06-01,49.3635,69.0661,-0.2852716455685206
2020-06-02,50.232,69.0661,-0.27269673544618855
2020-06-03,50.9722,69.0661,-0.2619794660477427
2020-06-04,50.798,69.0661,-0.2645016875138455
2020-06-05,51.3008,69.0661,-0.2572217050043365
2020-06-08,51.7451,69.0661,-0.2507887371662799
2020-06-09,51.1714,69.0661,-0.25909527249982267
2020-06-10,51.4119,69.0661,-0.2556131010727405
2020-06-11,50.6426,69.0661,-0.26675170597442166
2020-06-12,50.8648,69.0661,-0.26353449811122975
2020-06-15,51.0041,69.0661,-0.26151758967134386
2020-06-16,50.7675,69.0661,-0.26494329345366263
